arm_key,label,train_seed,eval_seed,workload_hash,n_tasks,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,broker_ms_mean,up_ms_mean,queue_ms_mean,exec_ms_mean,prop_j,comp_j,net_j,control_j,signal_j,edge_j,sys_j_per_delivered,sys_j_per_attempted,head_changes,jain_delay,jain_success
B2,random-move/spotis/rl,42,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,138.6892484021037,130.6754296084609,416.2195978240071,550.0,0.5918009251874302,0.4081990748125698,0.4718122849501094,3.0601844280004564,76.15931705270003,61.559781060544466,2113615.041059909,15120.7224811634,154.72761949934707,165.6896804544825,0.0,597.3313981814274,143.50764907272287,84.92795949271046,0,0.9913694775804668,0.993124974116863
B2,random-move/spotis/rl,42,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,138.32709210286959,129.20318969687372,417.8918603149867,550.0,0.5955932338945096,0.4044067661054904,0.4363083693979851,3.2147124107426133,76.32264232217169,61.52521747835003,2066047.5780602528,15018.72716836369,162.58735647297252,150.71290631973278,0.0,627.7238686709131,139.78832612864778,83.2569812196617,0,0.9911517005667922,0.9941013100759611
B2,random-move/spotis/rl,43,42,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25080,149.3672517576554,150.0,508.5264042941135,550.0,0.4912679425837321,0.5087320574162679,0.3988339751546465,3.045487115574383,94.34371547523264,55.76756842896566,2027901.0777842624,13537.282995229154,154.1479780845874,157.5568804008377,0.01607715075671927,580.1350445663828,165.76010200143608,81.43262427271507,1,0.9883953940804044,0.9918212878024031
B2,random-move/spotis/rl,43,43,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24912,125.88994235407276,100.5399899165429,351.42431361135385,550.0,0.7060452793834296,0.29395472061657035,0.507281687986139,3.2770507471975114,54.7719778940292,69.98576268932555,2114012.6051732507,17118.878629141876,165.27007712587638,151.9434513567544,0.0,640.1249826558776,121.21717109065503,85.58481142877052,0,0.9915019620353973,0.9965169035963354
B2,random-move/spotis/rl,43,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,149.52707176838808,150.0,522.1816399377224,550.0,0.4818572451659107,0.5181427548340893,0.3678770191255053,2.5216627372273455,98.0419149077035,51.11288023408182,1956215.4253743922,12519.937616497082,127.643581473727,156.3076787267369,0.0,486.75180674744007,162.62125886036142,78.3602317998662,0,0.9844741781947435,0.9914532509406698
B2,random-move/spotis/rl,43,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,140.18132845702036,136.1630700373624,432.7556842109358,550.0,0.5829666373309865,0.4170333626690135,0.4576316260046886,2.9047643032333283,77.70129093818022,62.54398665854072,2050131.1866995972,15235.48722131399,145.90093662725104,158.37478088669414,0.0,555.9470183199453,141.78459456918586,82.65568832133552,0,0.9891343423946312,0.9945485647650786
B2,random-move/spotis/rl,43,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,132.01940234562304,111.56627815144243,383.87441988446176,550.0,0.6585518590998043,0.3414481409001957,0.479793811205516,3.1624839374714178,62.956021482782084,68.6484452477995,2072811.5953910674,17160.50394435966,162.696695713021,153.9709159797236,0.0,639.5313140594878,124.26769869613571,81.83672400239449,0,0.9910931431997574,0.9956692665547667
B2,random-move/spotis/rl,43,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,141.48852382338697,150.0,440.76125661307856,550.0,0.5481386904999401,0.45186130950005987,0.4038719205783936,2.668423657530494,83.88228483795608,57.591751279171454,2068827.071363648,14073.639580815474,134.51968641752592,151.59983468517197,0.030391525885811455,522.8632964700073,151.67489621149818,83.13887899108495,2,0.9891016960965022,0.9922829918092377
B2,random-move/spotis/rl,43,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,140.83099106291155,132.41044177371109,427.69745195299987,550.0,0.5897851802033469,0.4102148197966531,0.44962055449209837,3.022828215079607,75.2773039749847,65.506120332593,2078449.085593057,16167.39997027059,154.63567582889962,156.09207154380036,0.013064469612445125,600.215566276983,140.56395505375954,82.90253756147673,1,0.9920599492943674,0.9943734119137231
B2,random-move/spotis/rl,43,49,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24995,140.22856398240188,136.93474828857433,423.9227419926098,550.0,0.5811962392478496,0.4188037607521504,0.44410434155984296,2.939745679530849,78.086656343892,62.088777489663016,2028958.4788727004,15136.622370532565,148.0955087033798,155.3479259021439,0.0,582.2564721902496,140.77103332759884,81.81559516503414,0,0.9907750515513407,0.9935731645186403
B2,random-move/spotis/rl,43,50,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24846,142.61844131560136,136.3254516163721,458.91669911564037,550.0,0.5766320534492474,0.4233679465507526,0.4704563996492402,2.9839525527046757,78.04148605554987,64.60218847225686,2049505.5804607542,15668.07231938213,150.34891113442518,163.59477733567002,0.0,574.0205787594602,144.2075533640934,83.1546976192291,0,0.9893608028244493,0.9927061814820106
B2,random-move/spotis/rl,43,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,138.47520858810034,127.14406038520387,411.66069834293853,550.0,0.5945126814483969,0.40548731855160314,0.47414593661102544,3.0487049998778204,75.49021689636157,62.24680543358797,2113565.3240605094,15258.323760059844,154.85351565819744,165.6896804544825,0.0,605.1402167449107,142.8594936432403,84.931780636203,0,0.9899025702779424,0.9940146370756389
B2,random-move/spotis/rl,43,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,137.85574233256926,130.05056668171733,408.45974127169035,550.0,0.5948334466349422,0.4051665533650578,0.43814035590128064,3.218281445913916,75.64429712368214,61.936368887359485,2066049.586976647,15052.686499270323,162.52085903452706,150.71290631973278,0.0,631.6447834994009,139.96955643864007,83.25857368036033,0,0.9908102613022475,0.9944555978071472
B2,random-move/spotis/rl,44,42,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25080,148.80615252148164,150.0,492.70506994983094,550.0,0.494377990430622,0.505622009569378,0.3997983475631738,3.038378853217856,94.02604026685391,55.460777602965884,2027904.4091335128,13446.81578415485,153.2207015360863,157.55689056957394,0.01607715075671927,578.9186347206492,164.71013285116905,81.42906448252172,1,0.9872007761892851,0.9899739664275014
B2,random-move/spotis/rl,44,43,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24912,126.25559017056041,101.66733774927117,356.03082602934194,550.0,0.7029543994861914,0.29704560051380857,0.5076871633756798,3.3018875722877046,55.121563624767845,70.06484344483492,2114010.7710019695,17108.539845394236,166.14088946240327,151.9434513567544,0.0,644.258424495877,121.74975180520094,85.58452366781788,0,0.9918985297915325,0.996805064706829
B2,random-move/spotis/rl,44,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,149.3589680959693,150.0,520.7515205879317,550.0,0.4823744728256545,0.5176255271743455,0.36996847931471843,2.5317135275196914,97.98042968934249,51.014580552552474,1956242.0617460173,12514.679488896627,128.59223606461364,156.3076787267369,0.0,483.45965312267634,162.44845767096896,78.3609891303743,0,0.9861845415786398,0.9923587619031343
B2,random-move/spotis/rl,44,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,140.04533183597357,135.28514123834157,429.94626628985736,550.0,0.584086726938155,0.415913273061845,0.45722487182259913,2.9009267309433944,77.61180367859794,62.4847046216183,2050111.9859526046,15213.11729351686,146.5575404715458,158.37478088669414,0.0,559.7609759571496,141.51015660183802,82.65420419807332,0,0.9899939947807274,0.9937790948641932
B2,random-move/spotis/rl,44,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,131.98339045670662,110.32923714633114,386.7330281242094,550.0,0.661761252446184,0.338238747553816,0.4833711571058742,3.1832841142896178,62.929824341088285,68.75195418034697,2072793.1720748849,17152.92238476503,164.04352485614993,153.9709159797236,0.0,643.8473440609183,123.66382518597982,81.83592783735995,0,0.9916155211455748,0.9954946186987735
B2,random-move/spotis/rl,44,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,141.78244859751234,150.0,446.38912818151846,550.0,0.5457846227506683,0.4542153772493317,0.4065817932567479,2.6851644354634283,84.13213903079053,57.78942052729522,2068797.7418993434,14111.130263207058,135.89347651044847,152.18102605984566,0.06042910910731746,527.175346566274,152.33015442947556,83.13945586884236,4,0.990821212529733,0.9924556840350455
B2,random-move/spotis/rl,44,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,140.44310867004666,132.62813512045568,419.7224904297885,550.0,0.5897456185465048,0.41025438145349524,0.44793228383680145,3.0419093594859388,75.04334674728278,65.38422225969362,2078463.3337386,16143.436714366384,155.8283129180134,156.0920616407367,0.013064469612445125,603.0267014975399,140.573001314382,82.90231161108883,1,0.991359384419113,0.9931463024807099
B2,random-move/spotis/rl,44,49,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24995,139.9978682464011,136.154493726103,418.48784149593115,550.0,0.5829165833166633,0.4170834166833367,0.4441015942087886,2.9347273160214686,77.90992645551721,61.90672735963535,2028972.3456197854,15081.413027172828,148.44063186942293,155.3479259021439,0.0,576.6246448128852,140.35237967395625,81.81372961990569,0,0.9900735915882934,0.9944120647076807
B2,random-move/spotis/rl,44,50,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24846,142.79485361971263,136.12772762532188,458.0047199824806,550.0,0.5772357723577236,0.4227642276422764,0.46734783656961015,2.9916132766409285,78.23698670381317,64.40780637048641,2049503.163982186,15655.355675438803,150.0379736285403,163.59476678217203,0.0,567.8662906944495,144.0552237267278,83.15382833006238,0,0.9876540873865935,0.9930336590287079
B2,random-move/spotis/rl,44,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,138.2788245690815,127.10847087741683,409.768083899624,550.0,0.5952304992821822,0.4047695007178178,0.47418218598994366,3.0467478960694097,75.50407020494265,61.978666597758654,2113591.4582349095,15220.465522210761,153.75867174524464,165.6896804544825,0.0,601.3101095470155,142.68609689259455,84.93111669400488,0,0.9903979525431565,0.9940480798833173
B2,random-move/spotis/rl,44,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,138.10859191509726,129.3713075500733,417.48189920377035,550.0,0.5960730995321311,0.40392690046786894,0.4357545568948672,3.2127015290430987,75.77278857227218,61.65448383668378,2066034.7696912838,15072.015465138415,162.25552393755947,150.71290631973278,0.0,636.468216514225,139.67907029405566,83.25893636994417,0,0.9906383398717568,0.9943236078222044
C1,headless/random,,42,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25080,173.57078729128474,150.0,550.0,550.0,0.21929824561403508,0.7807017543859649,0.007512914166173168,4.137265118710843,138.1190337024167,106.82134897544816,2125171.393372105,13582.278795354563,208.2673074559292,1.8830433982670172,0.0,825.6952779074292,389.05263959931295,85.3185613156388,0,0.9807928572265391,0.9759783597259006
C1,headless/random,,43,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24912,162.60394479492163,150.0,550.0,550.0,0.373956326268465,0.626043673731535,0.007519912893374042,5.0107558617243235,110.93851706562342,98.7444869034716,2255633.439103432,16665.371808920907,250.44783303686435,1.8724257751158286,0.0,948.1512366385465,244.04243048602441,91.26121075818094,0,0.9864112358518994,0.9848878428590558
C1,headless/random,,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,177.4429033271115,150.0,550.0,550.0,0.20442428582796213,0.7955757141720379,0.007503109395402349,5.540935019128795,144.90495022636495,101.40762177820856,2056652.3744348143,12506.137924458219,279.3173247589911,1.8850499994188905,0.0,1026.8936255176557,402.97131342147696,82.3771229553413,0,0.9792465121134271,0.9675527277688757
C1,headless/random,,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,170.87971339905687,150.0,550.0,550.0,0.2777022161772942,0.7222977838227058,0.0075058903282805445,4.077540899704135,127.75028518715007,106.99307054022387,2160641.1656552367,15744.214134491716,204.4621924715278,1.8748499994165158,0.0,809.1720518177124,313.65613495880393,87.10300379566432,0,0.9852907985606437,0.9809845699607859
C1,headless/random,,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,165.0520979676421,150.0,550.0,550.0,0.3315068493150685,0.6684931506849314,0.00750532594604588,4.676699306034641,116.03180043604549,105.19033621032906,2216210.237179088,17123.27723481292,240.0499161859268,1.916249999409378,0.0,929.1000255996831,263.81400007150955,87.45614796891138,0,0.9858344649733152,0.9849516311388836
C1,headless/random,,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,170.69016931973928,150.0,550.0,550.0,0.2528029365997686,0.7471970634002314,0.007505709753757171,4.6141155470839355,132.17587613670392,103.91157350195078,2186950.9109963356,13942.303162765156,232.08854358349157,1.8797249994206742,0.0,899.9624144005475,347.54216301169265,87.85967940159136,0,0.9833035444324699,0.9766964187420074
C1,headless/random,,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,170.73654888652388,150.0,550.0,550.0,0.27412272025952444,0.7258772797404756,0.007506181649702924,4.689352549554513,127.5759097494274,108.87536547433564,2220558.077763052,15773.65992364108,237.33281099880205,1.8957749994114201,0.0,921.8518554918659,322.91713351539664,88.51892305764859,0,0.9845058295381984,0.9821338916758754
C1,headless/random,,49,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24995,170.73652412529586,150.0,550.0,550.0,0.2760152030406081,0.7239847969593919,0.007514267574972444,4.4237797541887,128.43209265895734,103.58983236515573,2152902.47778656,15346.663164837732,221.73824695892344,1.8769802162678388,0.0,868.9084945109144,314.44291414307634,86.79102479188171,0,0.9835429873167517,0.9779518440236147
C1,headless/random,,50,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24846,172.29775620251434,150.0,550.0,550.0,0.25549384206713355,0.7445061579328665,0.0075066448357846835,5.605174682568652,128.95423163089634,113.18166101017758,2176824.17850861,15814.071457138292,279.69628398271493,1.8634499994283633,0.0,1017.0023777882595,345.6107139378574,88.3014091635482,0,0.9806014320374992,0.9744604617320848
C1,headless/random,,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,169.21811358567433,150.0,550.0,550.0,0.28868240548731855,0.7113175945126815,0.007505881756802033,5.281104827349336,126.12402939685168,105.01865161162242,2263678.325261257,14970.446301665335,266.36683267466924,1.8806999994173623,0.0,991.5776847620549,314.94800342317427,90.91994723163018,0,0.985194399958584,0.9801453791043269
C1,headless/random,,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,169.71840411506824,150.0,550.0,550.0,0.2925180949334186,0.7074819050665814,0.007506599177279875,5.36751479200352,125.11753547035241,100.28454624369314,2195540.0508630686,15464.898930267835,269.5054957239919,1.875524999423126,0.0,1009.8741732349539,302.4314702648387,88.46667752978345,0,0.9855530277816575,0.9783245456145208
D1,fodas/edf-heuristic,,42,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25080,171.79504238878923,150.0,550.0,550.0,0.256140350877193,0.743859649122807,0.4708853988194733,3.662011845282047,127.73224434346466,103.40943518073114,2124551.176108898,15140.440698129698,184.70753780149042,112.98946289200241,0.0,748.2078582473752,333.2405855644409,85.35636051299714,0,0.9814226604988661,0.9788712514692058
D1,fodas/edf-heuristic,,43,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24912,151.162450763151,150.0,413.58291131597844,550.0,0.5127247912652537,0.4872752087347463,0.47060379440025646,3.8913399982568797,84.35280549944875,95.23797206038105,2255428.5073389616,19106.864112441013,195.0412632325049,112.34738134861209,0.0,766.9821522502119,178.15781274941156,91.3459273542162,0,0.9900652736029488,0.9918790543395537
D1,fodas/edf-heuristic,,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,175.43346923542637,150.0,550.0,550.0,0.2303652423012652,0.7696347576987348,0.4705580574370092,4.565337544898579,136.5017276076304,98.14175248285089,2056278.1051208028,13555.307680544493,230.1331158951801,113.10299999999813,0.0,880.1241752289985,357.6954703095805,82.40060368793154,0,0.9752309086072749,0.974722818513414
D1,fodas/edf-heuristic,,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,168.36707393630255,150.0,550.0,550.0,0.31882550604048326,0.6811744939595168,0.470398307295923,3.4667611199312764,115.28280714316783,102.64435540346618,2160427.6480794526,17542.809065719455,174.03657095608196,112.49099999999827,0.0,703.3454007828988,273.39527354039035,87.16538643559129,0,0.9829455570020741,0.9830849555043308
D1,fodas/edf-heuristic,,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,161.74578965467356,150.0,462.63959183494916,550.0,0.38782778864970646,0.6121722113502935,0.4706089794663677,3.7081560135430762,99.67293041167655,100.80306889613581,2216061.141553037,19614.18893215087,190.84481516463546,114.97499999999812,0.0,771.8490589214321,225.72943782009025,87.54414870290702,0,0.9877553197984487,0.9851689028367736
D1,fodas/edf-heuristic,,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,165.89247091335167,150.0,550.0,550.0,0.3217491920360691,0.6782508079639309,0.4698149140332837,3.8632229773234728,117.5596833323367,101.54040949516755,2186425.6760100056,15503.404406441126,194.28152920962424,112.78349999999824,0.0,773.3580384381414,273.19066263443625,87.8988749744282,0,0.9867041152217514,0.9803406347297678
D1,fodas/edf-heuristic,,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,168.06567596998343,150.0,536.9868061145041,550.0,0.319974680539621,0.6800253194603789,0.4707435625024337,3.903981584419942,114.04724625404751,104.62248341862184,2220293.555814848,17872.99451899227,198.50902656101348,113.74649999999835,0.0,787.8486997313619,276.8628405737058,88.58909896586353,0,0.9872590112157423,0.9785309154617856
D1,fodas/edf-heuristic,,49,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24995,167.0740503717402,150.0,538.8473066398298,550.0,0.3300660132026405,0.6699339867973595,0.47107974498604516,3.7042962464942475,113.9409788312253,100.19239758219523,2152565.672156935,17174.596829007132,185.88953488268822,112.62345314366802,0.0,757.5582932619956,263.12682912330064,86.84922345538028,0,0.984930763639599,0.9811984997338707
D1,fodas/edf-heuristic,,50,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24846,169.9141506270644,150.0,550.0,550.0,0.30254366900104646,0.6974563309989535,0.46914458201470455,4.283097492797383,115.85634672750491,108.97137736817804,2176514.7499428303,17798.556795309993,214.0191472749037,111.80617879351722,0.0,812.0286936124756,292.0648078698711,88.36235855903651,0,0.9818943161760575,0.9814057442645946
D1,fodas/edf-heuristic,,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,160.79794048771555,150.0,529.1136114323187,550.0,0.39543786887860904,0.6045621311213909,0.4693873765211271,4.068698334570947,105.66532212668116,101.24217058877252,2263606.953335088,16891.91783091717,205.15583853668522,112.84199999999822,0.0,796.5203908837808,230.09412962842129,90.98793226174134,0,0.9873349285798089,0.9887331588996583
D1,fodas/edf-heuristic,,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,164.95125666203666,150.0,550.0,550.0,0.3585396089095053,0.6414603910904947,0.46998216429930845,4.0227503879808095,111.10040298406898,97.68774340814956,2195006.9197354764,17011.793194314945,202.52909538956663,112.53149999999806,0.0,804.2055522494319,246.83671415095137,88.50073895618947,0,0.9861565427448483,0.982782452616
E1,relief/q-learning,,42,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25080,151.7316424845532,150.0,550.0,550.0,0.4348484848484849,0.5651515151515152,0.17116358104305276,2.339847590620428,99.13376236372615,58.45888043962332,2124850.089543297,13947.68818153142,118.29789491311001,75.32402227375485,0.0,454.7873301772536,196.17148239246217,85.3048718888434,0,0.9842846991981301,0.9922193574686436
E1,relief/q-learning,,43,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24912,134.45681006761325,122.71639491148534,411.76274240084723,550.0,0.6213872832369942,0.3786127167630058,0.23327268048274202,3.7705001039212678,65.1661284290577,73.32812122531901,2255400.0293099345,17590.2470946819,188.60683716682595,74.8977145837646,0.0,711.6585716031933,146.89699221756914,91.27992290976117,0,0.9917409705006774,0.9952619175152764
E1,relief/q-learning,,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,156.57941362115847,150.0,550.0,550.0,0.4008514363014244,0.5991485636985756,0.16040447554898446,2.8648532909461815,108.27658500078321,53.09370203463436,2056444.786921423,12568.35978163811,144.77479865022372,75.40199999948405,0.0,522.6572941221821,205.43483680355664,82.34884939905439,0,0.9828120525075994,0.987399263906713
E1,relief/q-learning,,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,145.39716008575337,150.0,504.9358417037812,550.0,0.5110808864709177,0.48891911352908235,0.19836072139454106,2.636259079459211,84.04130416593331,67.46514888063966,2160472.308692921,16135.13525465073,132.4392421188452,74.99399999948126,0.0,522.8103285028025,170.42405193473644,87.10047553877082,0,0.9881894429882876,0.9925157086276627
E1,relief/q-learning,,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,139.80524576090016,143.8135077444791,434.37733588173273,550.0,0.5672015655577299,0.43279843444227006,0.22162313570526504,3.336201386606051,72.12781768937246,73.65074175755852,2216071.389209647,17997.540774459932,172.72303339896172,76.64999999947717,0.0,661.1440163209293,154.22160136860518,87.47473373909301,0,0.9905656417471276,0.9927185890029137
E1,relief/q-learning,,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,148.94526648379716,150.0,550.0,550.0,0.4651478274747636,0.5348521725252364,0.1814412644531978,2.751027159329195,94.02597567875917,59.94514935790882,2186694.035808743,14327.48762054584,138.95559508495737,75.18899999948562,0.0,538.691892402056,188.86381539859113,87.84959342124947,0,0.9899440258180006,0.990386904906971
E1,relief/q-learning,,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,147.42166672702203,150.0,512.1706806199998,550.0,0.49942635597578827,0.5005736440242117,0.19800767248417017,3.0416247028985492,85.38349878319706,68.11206415945031,2220451.834735866,16398.723981943098,155.75780560784847,75.830999999478,0.0,592.6544895770077,177.25560852447663,88.52612264165023,0,0.9905281966105078,0.9909667858870997
E1,relief/q-learning,,49,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24995,144.72939022510513,150.0,504.3842655539997,550.0,0.5197439487897579,0.48025605121024206,0.2000262191731728,2.8410357994327073,84.03011554665935,65.83712190515791,2152632.3850076036,15767.15001419156,143.16647773550088,75.08061477567874,0.0,565.498970611687,166.9758510572641,86.78468818103292,0,0.9896563530930099,0.9921376467458318
E1,relief/q-learning,,50,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24846,151.06452945809136,150.0,550.0,550.0,0.4775014086774531,0.5224985913225468,0.197193918190706,3.5934006814162847,89.11403546609169,70.29310318395439,2176565.7037460445,16424.993209068518,179.95203772526654,74.53799999949082,0.0,653.051122188962,184.92062020524503,88.2998566415128,0,0.9864486170581624,0.9890046981019266
E1,relief/q-learning,,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,145.73200279765922,150.0,498.9880122982944,550.0,0.509730419524645,0.49026958047535496,0.1976870026562037,3.3671034248393346,85.50453059932843,65.52530270598055,2263582.3912455537,15685.950126720696,170.8351274703044,75.22799999948263,0.0,624.8481978917619,178.3867354637487,90.92914550556851,0,0.9885573853213714,0.9904592451759071
E1,relief/q-learning,,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,144.7380141394149,150.0,488.09624390582445,550.0,0.5270524253209101,0.4729475746790899,0.2060069851058882,3.574666322196681,82.82968460253625,66.26036982677277,2195273.989875991,15771.852633621163,180.92487649240206,75.02099999948727,0.0,671.9950403754344,167.82805640565095,88.45418416549283,0,0.9891960881915679,0.9924581088722908
